Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Oranges,9.0,99.447414611735,11071.050706296299,Other,33.1491382039117,Yes,333.977029453811,Yes,Female,After_16:00,0.792544742114842,0.6098607445601371,502.4952609092,7.64255899935961,33.2539045251906,3.8960000000000004,8104.0,2.5253219529986404,583.574393943873,4506.91908242586,62768.6708106292,Yes,111540.65620279199,24.1572844902707,191.870892686134,20.66693038214,1142.01450186595,50.0,45_and_up,2.0,784.8126965036611,11.0,Foot_or_bicycle,Hightech,452.396078017587,0.0,No
Yellows,4.0,-54.940580959462004,-10459.4444549118,Social,-18.3135269864873,Yes,571.1321725536151,No,Female,After_16:00,0.19214388355612802,0.8717484083026651,289.870417676866,0.0476053147576749,26.4218309428543,4.614,9386.0,27.6590576861054,552.488103513004,6816.297932562161,62420.63000721481,Maybe,326191.958525813,23.5050654862522,157.125440263277,77.9795134905726,327.071743698312,70.0,45_and_up,4.0,739.403266781478,11.0,Car,Public_Sector,370.101512728826,0.0,Yes
Khakis,8.0,81.19310294034341,25695.4847538954,Education,,Yes,949.421212763914,No,Male,By_16:00,0.6681013014167551,0.121880766702816,833.097805036232,7.172469010110941,55.1803082227707,8.654,7346.0,46.4741863077506,868.3261452242731,11230.8644180877,106394.714897458,Maybe,901400.6392461009,29.467374250589,707.6265478260741,89.1275292960927,769.544363766915,100.0,30-45,0.0,1328.3587533375699,15.0,Motorcycle_or_truck,Hightech,903.846202718669,0.0,No
Whites,3.0,187.53771620731098,17842.4658811059,Social,62.512572069103605,Yes,285.422040567811,Yes,Male,After_16:00,0.304297494702041,0.422635780414566,927.5454396847639,0.712680749129504,70.48015247564759,5.255,4745.0,76.4591867569834,273.222494424106,3400.66539452633,38333.8733680749,No,81465.7412418934,16.5294432581411,312.251111446798,35.428687627427294,3980.3342387639796,70.0,Below_30,2.0,527.135908266599,8.0,Motorcycle_or_truck,Industry_or_other,505.38691845624396,0.0,No
Browns,7.0,266.721105459833,45916.2463869163,Environment,88.90703515327749,Yes,516.452340444778,No,Male,After_16:00,0.0315315865445882,0.0383596941828728,339.64548422955,6.78694548318163,59.801968629472,6.606,3394.0,74.1340033477172,504.32584148601603,6173.17508741981,60787.511505045,Maybe,266723.019950889,22.4572002147644,18.4079516964375,85.7342631788924,8003.367934899399,90.0,Below_30,1.0,759.054891351512,8.0,Motorcycle_or_truck,Public_Sector,507.03279993923894,3.0,Yes
Oranges,10.0,234.39179402269403,34273.2793840459,Other,78.1305980075647,Yes,438.66654368532403,Yes,Male,After_16:00,0.754264649469405,0.636046343948692,593.380427919328,6.321306906174869,30.8605883270502,,4361.0,45.5840916372836,566.361779382301,5519.388995617839,60970.407669956905,No,192428.336548828,23.7983566529771,169.41116847153998,24.846441973932098,6192.52094302724,50.0,Below_30,1.0,731.9429966109151,10.0,Motorcycle_or_truck,Industry_or_other,356.701481596623,0.0,No
Purples,8.0,386.136018064094,59827.438489566,Financial,128.712006021365,Yes,464.816300661457,Yes,Male,After_16:00,0.0205135939177126,0.189571474445984,582.605358446017,4.51793914427981,82.2681655874476,3.889,6111.0,74.6375806396827,408.125859228722,5464.414725072021,50472.133309680095,No,216054.193360602,20.2021251166485,119.98634645636601,41.19810024276379,16705.4925000652,60.0,Below_30,1.0,629.45115250542,9.0,Public_or_other,Hightech,431.31249826684996,0.0,Yes
Whites,8.0,311.162745814711,55743.1898993301,Education,103.72091527157,Yes,537.434419599738,No,Female,After_16:00,0.133147932589054,0.783679270884022,485.96260906197097,4.19459806988016,46.2524704635143,5.691,4309.0,,482.953972033189,6340.25214006375,59153.042658766,No,288835.755370507,21.976213778383002,41.460464115974496,84.94267428759491,10871.7491800439,100.0,30-45,1.0,735.800707288003,11.0,Foot_or_bicycle,Hightech,494.797380996318,0.0,Yes
Turquoises,7.0,724.239267252813,98160.3826637999,Education,241.413089084271,No,406.607541604899,Yes,Male,By_16:00,0.250936339376494,0.6457746615633371,749.336359789595,6.7271725856699005,30.3464041557163,9.488999999999999,6511.0,83.8618765817955,293.908580649932,4653.89257734885,33216.6138429248,No,165329.69288998,17.1437621498296,441.082265588211,92.66795632429421,,100.0,30-45,2.0,365.86541552036203,12.0,Motorcycle_or_truck,Services_or_Retail,121.373877549868,0.0,No
Turquoises,3.0,164.030882566515,35295.099601353104,Environment,54.676960855504895,Yes,645.520508987829,No,Female,By_16:00,0.6680708602070811,0.211648023221642,740.3144391719251,3.57834971975535,56.069552898407004,6.446000000000001,9554.0,52.6111965067685,864.270361060441,8183.74581199917,101913.006329306,Yes,416696.72752390604,29.398475488712698,595.248769740175,4.53492379747331,3054.24700924991,90.0,Below_30,4.0,1316.25469741139,12.0,Foot_or_bicycle,Industry_or_other,947.718643116423,0.0,Yes
Pinks,3.0,337.28765545663896,82602.3423777433,Education,112.429218485546,Yes,734.705297167592,No,Female,By_16:00,0.35263548535294803,0.42076327675022207,48.2201976701617,7.562778703868389,82.9151317011565,2.0669999999999997,7933.0,16.8160016415641,639.4626038367051,8625.97817934933,74263.07707891549,Maybe,539791.87368612,25.2875978265375,275.705211808657,51.2287990422919,12762.758387756201,100.0,Below_30,3.0,879.771193172621,9.0,Foot_or_bicycle,Services_or_Retail,461.568640005654,0.0,No
Browns,10.0,467.798572031616,48493.1619735206,Environment,155.932857343872,Yes,310.987451904256,Yes,Male,By_16:00,0.5170987094752489,0.446981281042099,38.8755560852587,6.61688452353701,82.3294639587402,6.81,3190.0,30.479890597052897,384.633483842427,3879.14148672741,44975.1916628284,No,96713.19524190179,19.6120749499492,248.274749897806,93.38602670468391,24480.9888567682,90.0,30-45,3.0,571.132495280391,9.0,Car,Public_Sector,387.727229263563,0.0,Yes
Khakis,5.0,540.145546175186,177530.473979868,Healthcare,180.048515391729,Yes,986.014650515824,No,Male,By_16:00,0.520645070821047,0.986522437306121,458.35102093406,9.22030060784891,90.18411908764391,9.052,6948.0,95.1053069438785,953.833112609573,11767.8127303774,115471.17486285699,No,972224.8910318429,30.8841887154183,816.616276804987,7.54577717743814,32607.5164101572,80.0,45_and_up,3.0,1444.0572836898002,13.0,Foot_or_bicycle,Public_Sector,974.012034579215,0.0,Yes
Pinks,2.0,598.9975441178029,64291.2878693195,Social,199.66584803926798,Yes,321.994414671634,Yes,Male,By_16:00,0.783517161617056,0.605026234406978,57.7437221072614,7.50795142259449,79.7367757419124,0.885999999999999,9114.0,75.03233957104379,449.737766163639,4119.419679043621,51217.471531508396,Yes,103680.40307972801,21.2070216240668,199.76403763036203,7.95512630138546,40076.1167212792,,Below_30,3.0,649.236152514428,6.0,Car,Public_Sector,,1.0,No
Khakis,2.0,466.40727942198896,154298.570625529,Environment,155.469093140663,,992.471027575396,No,Male,After_16:00,0.560402492294088,0.366321131819859,479.282964253798,4.672964559867981,62.8957525128499,6.954,9046.0,34.8354078130797,812.817245605402,11550.3447669648,101698.73463178,No,984998.740576562,28.5099499404226,686.040431489402,91.2639622110873,24336.1080151208,90.0,45_and_up,0.0,1261.2467002060198,13.0,Foot_or_bicycle,Student_or_Unemployed,860.928152807242,0.0,No
Pinks,3.0,41.3329932722302,9450.25796050152,Environment,13.7776644240767,No,685.911462902741,No,Male,After_16:00,0.145708391442895,0.33193391514942,133.30691633746,4.70058827893808,72.96790916007009,5.365,4635.0,53.1319321598858,623.5923221152871,,72359.0273070087,Maybe,470474.534941378,24.9718305719722,225.24463434463902,50.7585946004838,213.60170140654597,90.0,Below_30,3.0,864.849163768797,8.0,Car,Hightech,470.04985514952904,0.0,Yes
Reds,4.0,163.811738401659,26149.161884666803,Foreign_Affairs,54.603912800552905,Yes,478.88806027838405,Yes,Male,After_16:00,0.838268282823265,0.4503955582622439,966.474088607356,7.93423705734313,46.3102218694985,8.124,3876.0,26.4300525886938,454.44390520708504,5697.76841319801,59424.485045171605,Yes,229333.774277193,21.3176899594465,157.268617344659,,3046.19120593093,40.0,45_and_up,5.0,781.407355581003,8.0,Motorcycle_or_truck,Student_or_Unemployed,649.038069733577,0.0,Yes
Purples,8.0,48.9318871087074,7375.715882532049,Education,16.3106290362358,No,452.203030683005,Yes,Male,By_16:00,0.167029392905533,0.260694460943341,307.556078070775,1.7331694299355103,36.982337664812796,0.00399999999999956,9996.0,68.53823855053629,427.540920547188,5377.11214792443,53805.074666738095,Yes,204487.580958895,20.6770626672936,88.65334594668529,73.9266719901934,292.34724859393395,100.0,Below_30,1.0,689.014729416248,15.0,Motorcycle_or_truck,Public_Sector,518.015195710955,0.0,No
Blues,1.0,2294.10406561818,225988.394855425,Education,764.7013552060589,No,295.525035122409,Yes,Female,After_16:00,0.6269125582184639,0.40998653322458295,68.3567675296217,6.4310443378053606,87.46328942943359,5.768,8232.0,71.1424701381475,854.213214712217,4663.6767806485295,84561.0301054548,Maybe,87335.0463841013,29.226926193361802,409.202995326071,51.5665073180571,585542.86400919,100.0,Below_30,3.0,1041.8236865662,14.0,Public_or_other,Services_or_Retail,486.95857962593396,0.0,No
Browns,10.0,529.9139626327201,58140.4246469351,Financial,176.63798754424,Yes,329.150175764845,Yes,Female,After_16:00,0.285694107413292,0.853379435138777,240.63238687813302,0.354212583042681,80.91995201539251,6.282,3718.0,80.3117699222639,375.442451027415,4042.3866597032793,45275.1719053521,Yes,108339.83820602801,19.376337399710398,226.306142611373,37.589969509281204,31387.616631223398,60.0,Below_30,1.0,580.470241656735,5.0,Public_or_other,Hightech,419.31403631115404,3.0,No
Purples,3.0,747.027705579079,107677.196170974,Financial,249.009235193026,No,432.422500665509,Yes,Male,After_16:00,0.8998209261335429,0.111670939251781,759.7254524007441,2.37225021701306,90.3684910852462,4.058,5942.0,60.842768498696394,454.026807284933,5232.27862122496,54641.5689507688,Maybe,186989.21908181199,21.307904807487102,84.93988186965801,86.51962082367389,62264.608446609,60.0,Below_30,4.0,690.3064169851759,12.0,Car,Services_or_Retail,476.88008072437003,0.0,No
Whites,4.0,870.152836999763,78411.30799671,Education,290.050945666588,Yes,270.336329421396,Yes,Female,After_16:00,0.0175664036069065,0.253226365195587,884.928119136021,8.91859733732417,25.2141626318917,5.612,4388.0,17.366572259925302,298.460026215158,3300.28334664428,39941.5320178498,Yes,73081.73100503349,17.2759956649438,305.557814183,3.7304611178114997,,100.0,45_and_up,2.0,544.974011328683,11.0,Motorcycle_or_truck,Hightech,498.652709585803,1.0,Yes
Greens,9.0,616.107926567036,61726.678315692305,Healthcare,205.369308855679,No,300.564279344535,Yes,Male,By_16:00,0.8696391524281349,0.501665446674451,216.202591080219,6.512694212142381,26.049017533659896,2.7460000000000004,7254.0,73.9760272670537,491.159312194079,3987.96141783351,59714.1925496367,No,90338.88601789971,22.162114343944697,259.461233248138,82.3005666024983,42391.9223287148,80.0,Below_30,1.0,804.966218153761,13.0,Car,Industry_or_other,665.732818489273,0.0,Yes
Whites,10.0,532.009511268676,83242.2321592823,Education,177.33650375622503,No,469.40269147129897,Yes,Male,By_16:00,0.754885308211669,0.598521537147462,716.245730407536,2.85517693962902,40.1191950542852,1.107,8893.0,28.9534036302939,455.520608613712,5605.06813194041,55317.2216402073,Maybe,220338.88676049898,21.3429287731022,60.04055230182071,92.7716209087521,31635.5720682379,100.0,45_and_up,1.0,693.77245159726,10.0,,Industry_or_other,473.727269395577,1.0,Yes
Purples,5.0,224.096186480996,34438.426975725495,Education,74.6987288269985,Yes,461.03096420133903,Yes,Male,After_16:00,0.979898080928251,0.775105439126492,118.05885983631,4.43822217872366,60.56659892201421,4.572,5428.0,63.0714776460081,412.22401599078796,5434.75767399497,52821.991695965095,No,212549.549952417,20.3033006181455,98.53045429385081,42.7307344507426,5664.59881719646,100.0,Below_30,1.0,678.116537448349,12.0,Motorcycle_or_truck,Public_Sector,522.023653273013,0.0,No
Pinks,7.0,231.170002540876,56200.0092600921,Healthcare,77.0566675136253,Yes,729.3335031670649,No,Male,After_16:00,0.768062607385218,0.688688224647194,649.762986926362,3.9021116262301803,62.959834584034994,2.832,7168.0,62.7688271924853,681.521243963873,8656.37751959839,77752.4860764984,Yes,531927.358841943,26.1059618471313,293.916732835346,1.31541576702148,6024.786675819019,80.0,30-45,2.0,921.7832743526379,9.0,Public_or_other,Public_Sector,470.961608936891,0.0,Yes
Purples,9.0,95.5906795820408,12022.105917713401,Education,31.863559860680297,Yes,377.299522409885,Yes,Male,By_16:00,0.44562773196958005,0.6093301910441371,0.559657113626599,6.4760979032143995,42.6833264296874,2.0269999999999997,7973.0,3.0140740564093,436.050943985448,4645.09711206974,54499.1213607137,Maybe,142354.929610727,20.8818328693974,156.889005351796,0.5455140722915529,1057.15000685584,100.0,45_and_up,4.0,717.15306184767,13.0,Car,Public_Sector,573.954520039557,2.0,Yes
Violets,9.0,,2236.2545525083397,Environment,118.069410635385,No,18.940168672597398,Yes,Male,By_16:00,0.45133284968324,0.123981430428103,799.159586196765,5.94415409257635,0.21075322292745102,10.453,5547.0,49.6362625155598,89.8651681456215,369.132023017217,12592.3450785458,Yes,358.729989346438,9.47972405429723,691.0246455812049,69.3110876018181,14068.4551384225,90.0,Below_30,2.0,193.232423838796,14.0,Car,Student_or_Unemployed,220.91951128095403,0.0,No
Turquoises,1.0,196.137570999057,54204.42397936861,Social,65.379190333019,Yes,829.077627044171,No,Female,After_16:00,0.414344405289739,0.333082458470017,471.884650411084,6.05088675161824,46.1816842900589,,3521.0,46.1312184343114,848.2925406248739,9987.36135169146,104256.317778375,Yes,687369.711665194,29.1254620671479,670.845661540782,89.19540948700158,4349.81771893414,70.0,Below_30,6.0,1331.12311162842,13.0,Motorcycle_or_truck,Public_Sector,969.504124723243,2.0,No
Purples,9.0,323.84427928262,43048.9115935118,Education,107.948093094207,Yes,398.792700820967,Yes,Male,By_16:00,0.8813877464272081,0.541203030385077,670.8363348152491,7.4927678797394,46.4855644851923,2.8110000000000004,7189.0,54.591456800699206,367.22797145571997,4722.382951121121,46412.7337548014,Yes,159035.618228082,19.1631931435166,175.503100303158,14.027756382711198,11770.7388957697,100.0,45_and_up,0.0,593.319664487621,14.0,Motorcycle_or_truck,Hightech,445.87044019075205,1.0,No
Khakis,9.0,647.626711121017,28168.4877685627,Healthcare,215.875570373672,No,130.484833090674,Yes,Female,By_16:00,0.45841532270424107,0.654199664946645,117.557083722204,8.18745767232031,35.0645386846736,9.742,6258.0,13.5103580309078,227.87079785484798,1760.58992661644,20712.4651620959,No,17026.2916667011,15.095389953719302,670.242864754675,50.052375369705295,46828.137454532,80.0,Below_30,3.0,223.883487708138,10.0,Public_or_other,Services_or_Retail,11.5025726594148,0.0,No
Purples,10.0,100.299089507413,15349.054598815,Environment,33.4330298358045,Yes,459.098522455098,Yes,Female,By_16:00,0.0211764667183161,0.5101197222247721,699.981939978898,9.8088418180123,39.670859556645205,1.685,8315.0,93.13239427283409,397.019279627184,5385.02378380535,51262.666495748796,Yes,210771.453320454,19.925342647673197,111.134661344716,0.286679225973785,1161.2005138376,90.0,30-45,4.0,657.497839645572,13.0,Motorcycle_or_truck,Industry_or_other,508.54127147119203,0.0,Yes
Khakis,9.0,24.116550280518304,6124.27579033809,Financial,8.03885009350609,Yes,761.834804617811,No,Female,After_16:00,0.21303017879836303,0.481533345766366,199.60477552376702,0.963021835777909,36.6950024385005,6.351,9649.0,15.768711897544598,715.34277999308,9049.03360616427,89982.8859376137,Maybe,580392.2695270589,26.745892768667897,495.268519286364,80.4405450588092,,60.0,Below_30,1.0,1150.51963157869,8.0,Foot_or_bicycle,Hightech,861.055298246283,0.0,No
Khakis,5.0,246.494208209649,74471.0344040572,Environment,82.164736069883,No,906.362485491561,No,Male,After_16:00,0.33337211958132695,0.605225366307423,708.2174932584171,9.02595562627539,39.3886783160269,8.801,7199.0,29.724241513758898,587.52948930487,10238.6838335253,84671.7179928728,No,821492.95510644,24.2390075973599,625.8608548069641,56.8564585642889,6843.208589503411,90.0,45_and_up,3.0,1103.3518453393401,15.0,Car,Hightech,967.8781128315931,0.0,Yes
Blues,9.0,1142.29776088839,81828.4707792141,Healthcare,380.765920296129,Yes,214.90492299199101,Yes,Female,After_16:00,0.520928731188178,0.0446181183215231,61.93561269901689,7.7421659557148805,36.3208677154034,5.19,8810.0,11.622265237383498,92.1468078158796,2333.34284555167,33876.492460956804,No,46184.12592619361,9.59931288248693,700.8585904481309,10.2620940888301,145373.451979254,80.0,45_and_up,2.0,601.191405090503,13.0,Public_or_other,Public_Sector,993.537571514025,3.0,No
Greys,5.0,501.06283065069397,67701.2261526731,Military,167.020943550231,Yes,405.34572918582603,Yes,Male,By_16:00,0.6690956074744461,0.477062468184158,552.401702385396,3.25145698152483,28.714484092779497,6.7139999999999995,,51.8776483135298,480.423755243262,5014.30480234478,56249.346140751906,No,164305.160169189,21.9185710128024,99.84287214428709,23.981316038407396,28073.016527959702,30.0,30-45,2.0,710.406568401257,7.0,Motorcycle_or_truck,Hightech,474.981231527477,0.0,Yes
Violets,4.0,478.176794871709,64889.485409855304,Social,159.392264957236,Yes,407.105610973435,Yes,Male,After_16:00,0.513346450170502,0.542624659836292,47.390384599566495,3.1340883742086603,88.0551710492,12.183,3817.0,16.833792766556098,327.744578395975,4726.5452665263,42599.532336624,Yes,165734.978486054,18.103717253535898,214.882791491848,19.2626927513629,25575.286393155,70.0,Below_30,1.0,541.314826836278,12.0,Foot_or_bicycle,Student_or_Unemployed,411.268290365115,1.0,No
Turquoises,9.0,341.906010929782,85324.2304738152,Education,113.968670309927,Yes,748.663911246695,No,Female,After_16:00,0.513787367148325,0.719323573168367,193.789230659604,6.59726234618574,61.5401139715686,7.356,8644.0,97.41554919164629,948.724015664416,9384.08714379578,111272.08398283,Yes,560497.652003199,30.8013638604594,705.7403891898911,95.4819355625659,13112.8264825228,100.0,45_and_up,1.0,1421.0414017114,15.0,Public_or_other,Industry_or_other,984.64679297752,1.0,Yes
